Id,SalePrice
1892,101219.2051464724
1893,128693.15541116531
1894,125514.29976300172
1895,135317.8061922063
1896,122898.97763142025
1897,116561.86392463774
1898,112204.85113239063
1899,155762.6877988356
1900,151787.04624725285
1901,170691.2567092157
1902,156167.75285217087
1903,217705.00314541406
1904,145576.90253756498
1905,204760.63357433237
1906,139406.31912079605
1907,211173.89219542808
1908,112460.05361705952
1909,135974.13404699453
1910,124488.09367585441
1911,222978.88611573758
1912,332420.126104535
1913,148912.7655939815
1914,73993.9455632689
1915,313977.649756611
1916,68116.87665365472
1917,253990.88591923437
1918,140080.74565051476
1919,175419.95839455174
1920,156270.81133001816
1921,375480.89900950214
1922,311351.01026056916
1923,222389.10708755127
1924,234681.804376443
1925,206975.71240027124
1926,375165.4990326778
1927,133296.26058823537
1928,155359.49828169102
1929,128806.92619074324
1930,131939.53184093346
1931,141403.90091695508
1932,139654.08504384095
1933,183111.67643061283
1934,178785.24791952
1935,171156.44883760862
1936,189928.30516913618
1937,179093.0228235623
1938,174161.69469938806
1939,241309.55676597782
1940,189527.61924991565
1941,168301.9089691637
1942,187609.73445919054
1943,209246.56711764948
1944,348929.2662854006
1945,360778.31146086735
1946,143971.90505399517
1947,309348.5003483464
1948,168904.68587684518
1949,248388.17644424803
1950,183028.5930240821
1951,262056.29854572704
1952,224570.07067666767
1953,170988.0805254866
1954,182703.96227309987
1955,135153.04544338267
1956,304886.89108249656
1957,154973.18080537074
1958,312133.0571804893
1959,143941.17126877437
1960,113831.7709552113
1961,121150.54607649235
1962,104848.4792589591
1963,113236.41789897208
1964,113168.80766266162
1965,141449.86648201078
1966,133016.605243367
1967,294376.7759905625
1968,401476.1189030878
1969,374759.2968113108
1970,405875.27415847394
1971,445121.6992818682
1972,374349.1410881917
1973,269056.282842646
1974,329741.1734700094
1975,446756.0865674872
1976,270605.8566517907
1977,339397.2379620725
1978,331344.5651686956
1979,318852.6409825743
1980,204308.51377792918
1981,346019.3915264455
1982,222998.34811739437
1983,202354.60516191492
1984,176131.28521872187
1985,218781.927271797
1986,211846.02748428748
1987,177157.51198373386
1988,176448.2243314006
1989,194657.32738137036
1990,213755.137815938
1991,233397.51870732335
1992,211996.99557887492
1993,167363.9343290889
1994,233725.62873185234
1995,183427.71360116868
1996,243064.68319744087
1997,289657.70514981064
1998,316264.90012179833
1999,263655.70076721
2000,300135.61131472205
2001,264926.737028021
2002,240594.988808928
2003,260125.76325050663
2004,283608.060468448
2005,214088.03307858593
2006,221110.26587458464
2007,246052.2572159746
2008,220629.35520180324
2009,200392.098461727
2010,194539.3063004862
2011,144204.68697799311
2012,170418.41112436724
2013,180891.2770145084
2014,188169.90967946535
2015,201928.57984605618
2016,193585.61076437414
2017,196450.661548231
2018,118375.00887325716
2019,131343.77693996835
2020,104761.12304185251
2021,106909.9997590199
2022,184798.34293671453
2023,146249.8380822189
2024,271104.4847131074
2025,318496.27953131485
2026,173405.3736654785
2027,159957.4573116114
2028,155207.5846399106
2029,168743.38325258638
2030,264880.8920460273
2031,225924.64348789354
2032,237464.29162094838
2033,249201.51912807167
2034,169638.48188858142
2035,212453.6071407415
2036,197049.6779596197
2037,203442.30826641188
2038,310864.24308185675
2039,223815.0759655673
2040,288819.50179880887
2041,283881.72920653486
2042,199883.21738859316
2043,176848.0683978193
2044,165149.09930704528
2045,216075.56348484603
2046,141767.43056121925
2047,144519.99409191456
2048,139611.22051304704
2049,138144.90701455993
2050,175157.37766779235
2051,99760.60248902472
2052,125659.96229918538
2053,147580.0681513239
2054,89815.9493858261
2055,154288.6746550311
2056,142015.7910250128
2057,115580.33016671205
2058,220385.7904961051
2059,133868.4084834666
2060,176753.41852476436
2061,172992.44507980155
2062,127443.57497524217
2063,117107.60147810755
2064,138070.05657805537
2065,117716.8259654118
2066,161005.32563754194
2067,106994.82334856207
2068,141116.31958243757
2069,84427.66411275501
2070,111294.33557447018
2071,95248.2221274757
2072,132998.53777562763
2073,134029.38020583853
2074,186410.30082876355
2075,143036.44657164896
2076,115230.02027777131
2077,164433.26401117328
2078,129283.14569310832
2079,132490.3962566693
2080,118969.39900695586
2081,124365.67927621056
2082,128306.60656131216
2083,143351.62708986952
2084,108597.12033931936
2085,119050.85679809478
2086,118625.50813989763
2087,123725.207305776
2088,97021.54096301
2089,78385.65115897391
2090,132197.1232087076
2091,120345.14523641074
2092,121424.44945093307
2093,122230.18811034117
2094,113230.8568501245
2095,146233.30379781628
2096,83109.02822286045
2097,97237.14260275349
2098,145199.2155152212
2099,64926.891904808406
2100,75537.24164027288
2101,113738.49410953073
2102,125380.73533325669
2103,101550.58383595354
2104,134509.62424293853
2105,124308.40116643965
2106,72561.67779531311
2107,194280.19838582148
2108,114209.52647943358
2109,112883.75525187647
2110,131551.0018549104
2111,142365.03888279037
2112,137574.30838853176
2113,120441.78777684575
2114,115824.77052062027
2115,162648.80316491553
2116,116477.0240728831
2117,151924.16819319353
2118,122273.5476038098
2119,109283.76984713745
2120,112529.44152556895
2121,100097.93140751151
2122,121333.61182086678
2123,82344.48124051136
2124,158574.36229640065
2125,124380.393524719
2126,157210.89039170623
2127,150077.5187931255
2128,130839.50283902684
2129,91286.26560226949
2130,143269.36692312625
2131,136375.91645387514
2132,117264.71758542393
2133,120484.57937356315
2134,118730.23161725135
2135,91069.67182903065
2136,82407.36851302913
2137,111094.41906254586
2138,136181.61460058144
2139,147169.93612278736
2140,142447.30364477087
2141,152859.82119854924
2142,124132.10774337346
2143,144294.9625084619
2144,121560.26255109263
2145,137669.71588142827
2146,169640.50987127723
2147,140194.8072911307
2148,132634.45142363117
2149,150850.5388880898
2150,211248.90479017398
2151,118126.32090207993
2152,165371.02325335104
2153,168540.00378227897
2154,108336.50679568363
2155,143489.02328497564
2156,261806.62827006305
2157,237546.4013574481
2158,231740.34919413418
2159,206302.33842084437
2160,181329.11589086958
2161,237068.99121523942
2162,394507.4054408109
2163,348766.50714560197
2164,238625.24217890264
2165,187156.43559987302
2166,149102.92567187338
2167,218144.51313821072
2168,205977.4876144707
2169,195995.09859182982
2170,223511.5612706961
2171,153776.39086111885
2172,132008.7059528891
2173,171600.67232335376
2174,226488.34681957652
2175,285473.2606416609
2176,301622.4410347588
2177,240017.3325465548
2178,211766.39537557182
2179,139666.42349933344
2180,214892.2881179482
2181,192336.65431187992
2182,218129.99893917696
2183,190771.6046827012
2184,122703.55406689268
2185,124634.86152909776
2186,147020.9100767103
2187,149229.65655877395
2188,151630.6662369563
2189,262933.7197758736
2190,83199.31694294921
2191,83555.16516422943
2192,93528.32859389366
2193,106356.48373440052
2194,100682.71173385365
2195,111560.79237282526
2196,103934.67774186091
2197,117301.48335477302
2198,157601.73592682232
2199,180348.18948032695
2200,150238.77010045465
2201,144527.3953537556
2202,204102.5117333016
2203,142226.66739026867
2204,180412.22478640988
2205,121562.0465299209
2206,145452.44450272556
2207,203485.3066904091
2208,263182.63203947275
2209,237797.28251103897
2210,119860.20955262317
2211,116442.67344485506
2212,116563.51876574014
2213,104501.8024122922
2214,128220.67292319333
2215,101805.33089996674
2216,141113.05531316725
2217,68350.88283704715
2218,89702.96557396275
2219,80138.2229841493
2220,80996.8875603542
2221,315967.598463166
2222,281340.58850300853
2223,280221.58206733933
2224,206894.5592675263
2225,126287.38579417183
2226,186943.22257986845
2227,197487.45384684813
2228,260177.65543431995
2229,257006.91960196075
2230,149964.79921562603
2231,211553.38043912628
2232,178402.1840487823
2233,184812.3357561279
2234,237623.99823586442
2235,212364.26735413936
2236,270040.8189337205
2237,335692.85067165166
2238,193241.18597849942
2239,116643.68060562464
2240,157767.35101707117
2241,160251.81219638037
2242,129310.364496368
2243,133304.6572318533
2244,115635.25769037823
2245,111201.89491038301
2246,143019.45557243042
2247,121510.00628388365
2248,125964.38341853472
2249,120782.38291317585
2250,126842.94400082747
2251,109648.0117965521
2252,173060.36345058205
2253,151958.96401624093
2254,172436.1510960967
2255,192253.83654051358
2256,176168.78626463254
2257,206333.83298009838
2258,159156.58880129186
2259,174188.51176136069
2260,147559.97108443035
2261,186509.92306386615
2262,213445.39733415455
2263,371330.1720554912
2264,475177.5426614341
2265,158890.70192738847
2266,291067.9056349909
2267,367194.51468547515
2268,390008.06334849674
2269,153448.68235028285
2270,191530.19689007098
2271,221343.3932786902
2272,193670.3488205
2273,163292.68726791663
2274,180438.43694123765
2275,171970.398734231
2276,194612.72004266098
2277,184305.03371872412
2278,145706.30460660925
2279,124604.08039346334
2280,120278.64519187121
2281,167478.7447619607
2282,186537.0856157308
2283,114181.45261475729
2284,116994.59236948058
2285,136607.23617867316
2286,122177.34987776779
2287,345592.03150979674
2288,275120.2389980162
2289,371325.1033573637
2290,442185.8083224026
2291,323357.254553543
2292,406412.7341642414
2293,437111.69858715974
2294,365508.6523947576
2295,459145.0695109079
2296,302282.6437306316
2297,327978.55202832725
2298,311174.7755173073
2299,337959.8129236707
2300,334991.3332913899
2301,301401.0307537071
2302,254980.02170162078
2303,243413.4922476559
2304,249184.78906351115
2305,201245.6809016218
2306,196893.21837779513
2307,205177.53145854117
2308,228451.89770662575
2309,274074.2214374925
2310,208458.11676166893
2311,202508.45706535305
2312,180619.03466226545
2313,175133.70822950863
2314,176031.7897980088
2315,179796.17118256993
2316,197246.05982351597
2317,194439.37090302948
2318,181760.46938189352
2319,186336.3669731344
2320,182762.15961163898
2321,232088.1150295813
2322,176915.58125298878
2323,189445.3443091199
2324,178600.90267360548
2325,212217.27492906246
2326,173967.58913636865
2327,204888.53828475525
2328,225818.62958177985
2329,191868.8695312621
2330,182792.06733867092
2331,336636.1227178111
2332,353806.2924123136
2333,307147.7411889335
2334,250089.57246658136
2335,265411.41855816176
2336,306641.4117809285
2337,197975.00968677772
2338,267245.83950081794
2339,215038.1707143206
2340,391741.7349615317
2341,219416.31087069967
2342,231789.47778629765
2343,228853.552517165
2344,220934.5824660836
2345,235519.96126559848
2346,210762.06964113322
2347,200462.00558785273
2348,243264.65895442775
2349,182836.439777211
2350,300704.9397091943
2351,254471.69586184688
2352,248427.41461442926
2353,242448.81642088082
2354,142190.74809438945
2355,148406.13683374992
2356,149819.70893318395
2357,193257.1862400867
2358,198306.4629283596
2359,136925.71400950424
2360,118470.01331331652
2361,144422.81835283586
2362,277844.6664811608
2363,131916.6075970155
2364,157075.23403790678
2365,215896.95812735346
2366,187726.9215455465
2367,224396.07884011464
2368,213434.4888792766
2369,222767.04316539128
2370,164777.84516270953
2371,169298.074325349
2372,185951.29145049248
2373,277664.43857971666
2374,318996.69535927987
2375,244736.4284215272
2376,286629.7431109943
2377,340116.83485847386
2378,144439.83744429404
2379,203664.267143417
2380,149009.08060467962
2381,173385.82059573254
2382,196202.70915557057
2383,202659.44595607975
2384,247400.11764840872
2385,157861.24260342846
2386,134657.62182169294
2387,135956.34472519092
2388,99237.7155709901
2389,120372.66963829387
2390,144764.81859731153
2391,138834.91615587162
2392,114202.41288858699
2393,164112.64077922446
2394,140964.28444977713
2395,201050.48320414874
2396,145027.4613449233
2397,216943.50928892856
2398,127502.88436382875
2399,69238.56972298976
2400,68273.56935910252
2401,115474.5760415606
2402,136253.51826504618
2403,141011.63066037215
2404,155119.62255304045
2405,157250.5889036104
2406,141295.57574853717
2407,124083.30325965655
2408,144531.7195747061
2409,122972.36747228364
2410,161876.17426251582
2411,117801.62774174841
2412,155026.70889348202
2413,128259.40072016059
2414,146507.21273118857
2415,132513.67447296556
2416,123874.32426440215
2417,131663.36847293933
2418,132491.23476579878
2419,125024.97109909612
2420,120956.96932243915
2421,145915.4027371126
2422,115194.10616093347
2423,121568.28573986588
2424,151912.39478489236
2425,207657.29560237937
2426,130617.15346393698
2427,132815.56827052683
2428,173408.41171359684
2429,114788.38631678048
2430,131412.0490213412
2431,111979.65670607344
2432,147330.524419663
2433,146107.43103297063
2434,141952.70204507033
2435,152200.99799950657
2436,105445.68159216631
2437,108830.93217180102
2438,124656.92836470596
2439,106608.65565348549
2440,122738.57184777733
2441,93171.77233702895
2442,94142.2896336314
2443,121469.59188596073
2444,125581.00975246515
2445,91488.10003280509
2446,135303.03805737846
2447,182137.67002345427
2448,134735.86050995902
2449,111909.55158406374
2450,147471.1157381282
2451,121228.60439325789
2452,190677.17143358692
2453,92711.0503317409
2454,113731.55310933475
2455,113904.11904430854
2456,135368.01297798366
2457,129654.62897851192
2458,125832.81267653102
2459,111520.53431730796
2460,139976.71155930703
2461,125212.82840176552
2462,131444.6014019282
2463,125764.99316014441
2464,170297.86237061385
2465,140297.9290030392
2466,110947.30071906491
2467,126853.4953824197
2468,86434.95737623611
2469,82654.91093530932
2470,181136.31576579306
2471,208678.8205239939
2472,156647.08179869488
2473,119462.073068229
2474,89804.28315168718
2475,215354.45089869655
2476,116753.03432166752
2477,131037.79028123888
2478,154867.52819916353
2479,109217.52491906672
2480,153663.68042734146
2481,124543.52279481235
2482,126972.53633140307
2483,112981.24410371731
2484,125344.30640732309
2485,125759.53062885131
2486,151303.96482816496
2487,180735.11508138402
2488,156708.2270015183
2489,148938.6945569184
2490,142712.55876098256
2491,90169.82838682912
2492,183176.61678000784
2493,144386.93219057322
2494,138837.08499873156
2495,88268.52981384123
2496,228645.67015189023
2497,154854.2397618019
2498,110425.03443591383
2499,88513.62852894401
2500,126378.23912606851
2501,136784.9888338156
2502,145595.46171320346
2503,96219.36359964807
2504,189628.27630056185
2505,227114.25547446308
2506,252823.65590480572
2507,287484.6555426615
2508,252412.0085611383
2509,214846.50912036546
2510,216134.4236518598
2511,175794.01822348638
2512,204748.69754976744
2513,222304.1836290258
2514,245737.75398871562
2515,148075.62375111764
2516,175392.29061846537
2517,146334.64256214202
2518,151811.4579749476
2519,228499.09436922983
2520,210832.8965958862
2521,189945.75683294097
2522,223609.37017615733
2523,119584.4184691141
2524,139073.46895110735
2525,147690.47437162444
2526,139085.15190990132
2527,121509.14498103238
2528,125867.30755922472
2529,134020.73157843936
2530,122534.83885680951
2531,252812.87200224088
2532,229848.11606097917
2533,197516.07742460447
2534,227076.59039306256
2535,302189.1084604268
2536,240027.66367354585
2537,228651.6278953521
2538,184623.27464082636
2539,185285.74086111767
2540,179698.4476468172
2541,181581.08171882245
2542,167090.90375073114
2543,125862.35292769868
2544,124700.70922908321
2545,135977.4554652446
2546,129138.54035504242
2547,139265.04306087174
2548,152975.0241962321
2549,164499.94239912432
2550,726050.2051454625
2551,142080.9608619529
2552,125487.09628880114
2553,74846.27105140213
2554,101022.09805807065
2555,114637.34158973265
2556,101860.48164800048
2557,104999.20467169797
2558,165251.42762346708
2559,138152.31312229103
2560,149597.8165193771
2561,143860.65255736635
2562,138551.40066281796
2563,150997.46501883582
2564,197904.36853704823
2565,139195.87510498252
2566,160977.18238965236
2567,135373.5024560084
2568,211213.67905931326
2569,219299.1620457764
2570,117561.32192829272
2571,192553.97723819324
2572,149470.06248571002
2573,226980.31163940695
2574,290529.0564736407
2575,131324.2249077576
2576,117000.80633049217
2577,142332.63221532796
2578,83139.09808828784
2579,64505.51748276073
2580,116020.29984987085
2581,135990.66302955837
2582,123533.57517686671
2583,291096.044011876
2584,178601.71403792594
2585,184613.508000627
2586,229680.0995411315
2587,194936.13807066754
2588,144405.69408290618
2589,148985.17818586162
2590,206688.69191553045
2591,213484.43578346277
2592,217619.2103152462
2593,240712.052564168
2594,181210.1928352685
2595,194285.18699547084
2596,297398.94999328523
2597,179226.90233007944
2598,282204.28591808485
2599,300433.399465213
2600,161026.48032620558
2601,148620.66849636743
2602,95527.48113536887
2603,106286.22053160214
2604,101101.6746470102
2605,93263.23844843364
2606,150918.20265090142
2607,207078.32024248998
2608,192038.39635382098
2609,171517.71632740978
2610,113428.07915389368
2611,128077.0622687146
2612,157909.44251499596
2613,131398.13294754957
2614,123858.58858847327
2615,155260.43775859312
2616,145295.94367120886
2617,178247.59949950356
2618,204407.2325846907
2619,200170.8635887771
2620,188323.3406885803
2621,174182.02224954066
2622,183026.60580249378
2623,242813.79583148105
2624,306025.70842729113
2625,292427.58536601637
2626,170620.3443895479
2627,164082.80737587297
2628,445875.99785102985
2629,450749.8461894772
2630,362896.63852369617
2631,459502.0186151863
2632,397724.3752235517
2633,302683.59994326904
2634,403844.5842256132
2635,157553.0182893908
2636,174166.04800530532
2637,177806.9350589755
2638,274538.9227577689
2639,187817.90044538295
2640,151320.9729735211
2641,108156.31956009119
2642,196283.63083663041
2643,110333.83600555459
2644,128337.7279437482
2645,114902.95592930629
2646,103541.13825248429
2647,113078.56679534141
2648,145689.85485552234
2649,148808.18771608133
2650,134032.6717139807
2651,138025.85162393955
2652,403029.0078392865
2653,247705.1913538958
2654,250914.25962944294
2655,379200.16388993914
2656,307723.492838231
2657,352522.6585664399
2658,305979.898037408
2659,302746.6615034022
2660,356136.7735285866
2661,342083.00403428427
2662,337534.07024076104
2663,289940.91297311423
2664,259214.177408849
2665,331693.6445802242
2666,286326.8255515175
2667,171072.81316515847
2668,178186.0180353397
2669,184250.41184749047
2670,276612.22945189546
2671,185369.37803757147
2672,194314.47556205423
2673,202243.74186634933
2674,197168.98242499738
2675,170732.17505536068
2676,193110.65888000382
2677,194440.3692716765
2678,258573.78074100488
2679,265512.4188947787
2680,275661.4592730139
2681,369818.42781656026
2682,315838.43264182576
2683,456490.3479410494
2684,301485.2066015326
2685,320272.8333368959
2686,260757.81175356437
2687,326442.6490779345
2688,213448.68703555278
2689,201305.05739960453
2690,415392.1902615914
2691,189341.45946225335
2692,140001.99911543404
2693,197596.6348656698
2694,139078.208905945
2695,195557.39075111505
2696,185197.41980614566
2697,187271.31801621593
2698,196664.4988736849
2699,178703.31609598023
2700,160920.51714992177
2701,148344.2001808918
2702,110513.69207743523
2703,122867.50323935156
2704,135956.03419448828
2705,116842.76616444738
2706,111260.02088158898
2707,118345.3476254099
2708,131556.24728569784
2709,106994.08870416894
2710,124796.68907726616
2711,272459.6079493944
2712,366159.0667771689
2713,170013.24432637534
2714,153911.03722755762
2715,171778.04188793592
2716,149748.61235404445
2717,195258.55768421394
2718,218578.2439093975
2719,157382.916231991
2720,171120.09678394982
2721,132151.7742942411
2722,162946.21113354986
2723,141282.6408446174
2724,124835.89556527778
2725,129180.05729433952
2726,151085.2818512693
2727,185405.9864978125
2728,172842.8595945549
2729,152253.63606045002
2730,145981.4513268086
2731,126873.8006290277
2732,131026.17706036744
2733,156605.1907459987
2734,143245.58338676003
2735,137112.95816054783
